fields:
(18;6)
(18;7)
(18;8)
(18;9)
(18;10)
(18;11)
(18;12)
(18;13)
(18;14)
(18;15)
(18;16)
(18;17)
(18;18)
(18;19)
(19;0)
(19;1)
(19;2)
(19;3)
(19;4)
(19;5)
(19;6)
(19;7)
(19;8)
(19;9)
(19;10)
(19;11)
(19;12)
(19;13)
(19;14)
(19;15)
(19;16)
(19;17)
(19;18)
(19;19)
(20;0)
(20;1)
(20;2)
(20;3)
(20;4)
(20;5)
(20;6)
(20;7)
(20;8)
(20;9)
(20;10)
(20;11)
(20;12)
(20;13)
(20;14)
(20;15)
(20;16)
(20;17)
(20;18)
(20;19)
(21;0)
(21;1)
(21;2)
(21;3)
(21;4)
(21;5)
(21;6)
(21;7)
(21;8)
(21;9)
(21;10)
(21;11)
(21;12)
(21;13)
(21;14)
(21;15)
(21;16)
(21;17)
(21;18)
(21;19)
(22;0)
(22;1)
(22;2)
(22;3)
(22;4)
(22;5)
(22;6)
(22;7)
(22;8)
(22;9)
(22;10)
(22;11)
(22;12)
(22;13)
(22;14)
(22;15)
(22;16)
(22;17)
(22;18)
(22;19)
(23;0)
(23;1)
(23;2)
(23;3)
(23;4)
(23;5)
(23;6)
(23;7)
(23;8)
(23;9)
(23;10)
(23;11)
(23;12)
(23;13)
(23;14)
(23;15)
(23;16)
(23;17)
(23;18)
(23;19)
(24;0)
(24;1)
(24;2)
(24;3)
(24;4)
(24;5)
(24;6)
(24;7)
(24;8)
(24;9)
(24;10)
(24;11)
(24;12)
(24;13)
(24;14)
(24;15)
(24;16)
(24;17)
(24;18)
(24;19)
box:
(1;1)
(1;5)
(1;9)
(1;13)
(1;17)
(5;1)
(5;5)
(5;9)
(5;13)
(5;17)
(9;1)
(9;5)
(9;9)
(9;13)
(9;17)
(13;1)
(13;5)
(13;9)
(13;13)
(13;17)
(17;1)
(17;5)
(17;9)
(17;13)
(17;17)
(21;1)
(21;5)
(21;9)
(21;13)
(21;17)
(0;1)
(0;5)
(0;9)
(0;13)
(0;17)
boxcontainers:
(2;2)
(2;6)
(2;10)
(2;14)
(2;18)
(6;2)
(6;6)
(6;10)
(6;14)
(6;18)
(10;2)
(10;6)
(10;10)
(10;14)
(10;18)
(14;2)
(14;6)
(14;10)
(14;14)
(14;18)
(18;2)
(18;6)
(18;10)
(18;14)
(18;18)
(22;2)
(22;6)
(22;10)
(22;14)
(22;18)
(1;2)
(1;6)
(1;10)
(1;14)
(1;18)
button:
falltrap:
hole:
(0;0)
(0;4)
(0;8)
(0;12)
(0;16)
(4;0)
(4;4)
(4;8)
(4;12)
(4;16)
(8;0)
(8;4)
(8;8)
(8;12)
(8;16)
(12;0)
(12;4)
(12;8)
(12;12)
(12;16)
(16;0)
(16;4)
(16;8)
(16;12)
(16;16)
(20;0)
(20;4)
(20;8)
(20;12)
(20;16)
(24;0)
(24;4)
(24;8)
(24;12)
(24;16)
neighbourhood:
(0;0)-(1;0) L R
(0;1)-(1;1) L R
(0;2)-(1;2) L R
(0;3)-(1;3) L R
(0;4)-(1;4) L R
(0;5)-(1;5) L R
(0;6)-(1;6) L R
(0;7)-(1;7) L R
(0;8)-(1;8) L R
(0;9)-(1;9) L R
(0;10)-(1;10) L R
(0;11)-(1;11) L R
(0;12)-(1;12) L R
(0;13)-(1;13) L R
(0;14)-(1;14) L R
(0;15)-(1;15) L R
(0;16)-(1;16) L R
(0;17)-(1;17) L R
(0;18)-(1;18) L R
(0;19)-(1;19) L R
(1;0)-(2;0) L R
(1;1)-(2;1) L R
(1;2)-(2;2) L R
(1;3)-(2;3) L R
(1;4)-(2;4) L R
(1;5)-(2;5) L R
(1;6)-(2;6) L R
(1;7)-(2;7) L R
(1;8)-(2;8) L R
(1;9)-(2;9) L R
(1;10)-(2;10) L R
(1;11)-(2;11) L R
(1;12)-(2;12) L R
(1;13)-(2;13) L R
(1;14)-(2;14) L R
(1;15)-(2;15) L R
(1;16)-(2;16) L R
(1;17)-(2;17) L R
(1;18)-(2;18) L R
(1;19)-(2;19) L R
(2;0)-(3;0) L R
(2;1)-(3;1) L R
(2;2)-(3;2) L R
(2;3)-(3;3) L R
(2;4)-(3;4) L R
(2;5)-(3;5) L R
(2;6)-(3;6) L R
(2;7)-(3;7) L R
(2;8)-(3;8) L R
(2;9)-(3;9) L R
(2;10)-(3;10) L R
(2;11)-(3;11) L R
(2;12)-(3;12) L R
(2;13)-(3;13) L R
(2;14)-(3;14) L R
(2;15)-(3;15) L R
(2;16)-(3;16) L R
(2;17)-(3;17) L R
(2;18)-(3;18) L R
(2;19)-(3;19) L R
(3;0)-(4;0) L R
(3;1)-(4;1) L R
(3;2)-(4;2) L R
(3;3)-(4;3) L R
(3;4)-(4;4) L R
(3;5)-(4;5) L R
(3;6)-(4;6) L R
(3;7)-(4;7) L R
(3;8)-(4;8) L R
(3;9)-(4;9) L R
(3;10)-(4;10) L R
(3;11)-(4;11) L R
(3;12)-(4;12) L R
(3;13)-(4;13) L R
(3;14)-(4;14) L R
(3;15)-(4;15) L R
(3;16)-(4;16) L R
(3;17)-(4;17) L R
(3;18)-(4;18) L R
(3;19)-(4;19) L R
(4;0)-(5;0) L R
(4;1)-(5;1) L R
(4;2)-(5;2) L R
(4;3)-(5;3) L R
(4;4)-(5;4) L R
(4;5)-(5;5) L R
(4;6)-(5;6) L R
(4;7)-(5;7) L R
(4;8)-(5;8) L R
(4;9)-(5;9) L R
(4;10)-(5;10) L R
(4;11)-(5;11) L R
(4;12)-(5;12) L R
(4;13)-(5;13) L R
(4;14)-(5;14) L R
(4;15)-(5;15) L R
(4;16)-(5;16) L R
(4;17)-(5;17) L R
(4;18)-(5;18) L R
(4;19)-(5;19) L R
(5;0)-(6;0) L R
(5;1)-(6;1) L R
(5;2)-(6;2) L R
(5;3)-(6;3) L R
(5;4)-(6;4) L R
(5;5)-(6;5) L R
(5;6)-(6;6) L R
(5;7)-(6;7) L R
(5;8)-(6;8) L R
(5;9)-(6;9) L R
(5;10)-(6;10) L R
(5;11)-(6;11) L R
(5;12)-(6;12) L R
(5;13)-(6;13) L R
(5;14)-(6;14) L R
(5;15)-(6;15) L R
(5;16)-(6;16) L R
(5;17)-(6;17) L R
(5;18)-(6;18) L R
(5;19)-(6;19) L R
(6;0)-(7;0) L R
(6;1)-(7;1) L R
(6;2)-(7;2) L R
(6;3)-(7;3) L R
(6;4)-(7;4) L R
(6;5)-(7;5) L R
(6;6)-(7;6) L R
(6;7)-(7;7) L R
(6;8)-(7;8) L R
(6;9)-(7;9) L R
(6;10)-(7;10) L R
(6;11)-(7;11) L R
(6;12)-(7;12) L R
(6;13)-(7;13) L R
(6;14)-(7;14) L R
(6;15)-(7;15) L R
(6;16)-(7;16) L R
(6;17)-(7;17) L R
(6;18)-(7;18) L R
(6;19)-(7;19) L R
(7;0)-(8;0) L R
(7;1)-(8;1) L R
(7;2)-(8;2) L R
(7;3)-(8;3) L R
(7;4)-(8;4) L R
(7;5)-(8;5) L R
(7;6)-(8;6) L R
(7;7)-(8;7) L R
(7;8)-(8;8) L R
(7;9)-(8;9) L R
(7;10)-(8;10) L R
(7;11)-(8;11) L R
(7;12)-(8;12) L R
(7;13)-(8;13) L R
(7;14)-(8;14) L R
(7;15)-(8;15) L R
(7;16)-(8;16) L R
(7;17)-(8;17) L R
(7;18)-(8;18) L R
(7;19)-(8;19) L R
(8;0)-(9;0) L R
(8;1)-(9;1) L R
(8;2)-(9;2) L R
(8;3)-(9;3) L R
(8;4)-(9;4) L R
(8;5)-(9;5) L R
(8;6)-(9;6) L R
(8;7)-(9;7) L R
(8;8)-(9;8) L R
(8;9)-(9;9) L R
(8;10)-(9;10) L R
(8;11)-(9;11) L R
(8;12)-(9;12) L R
(8;13)-(9;13) L R
(8;14)-(9;14) L R
(8;15)-(9;15) L R
(8;16)-(9;16) L R
(8;17)-(9;17) L R
(8;18)-(9;18) L R
(8;19)-(9;19) L R
(9;0)-(10;0) L R
(9;1)-(10;1) L R
(9;2)-(10;2) L R
(9;3)-(10;3) L R
(9;4)-(10;4) L R
(9;5)-(10;5) L R
(9;6)-(10;6) L R
(9;7)-(10;7) L R
(9;8)-(10;8) L R
(9;9)-(10;9) L R
(9;10)-(10;10) L R
(9;11)-(10;11) L R
(9;12)-(10;12) L R
(9;13)-(10;13) L R
(9;14)-(10;14) L R
(9;15)-(10;15) L R
(9;16)-(10;16) L R
(9;17)-(10;17) L R
(9;18)-(10;18) L R
(9;19)-(10;19) L R
(10;0)-(11;0) L R
(10;1)-(11;1) L R
(10;2)-(11;2) L R
(10;3)-(11;3) L R
(10;4)-(11;4) L R
(10;5)-(11;5) L R
(10;6)-(11;6) L R
(10;7)-(11;7) L R
(10;8)-(11;8) L R
(10;9)-(11;9) L R
(10;10)-(11;10) L R
(10;11)-(11;11) L R
(10;12)-(11;12) L R
(10;13)-(11;13) L R
(10;14)-(11;14) L R
(10;15)-(11;15) L R
(10;16)-(11;16) L R
(10;17)-(11;17) L R
(10;18)-(11;18) L R
(10;19)-(11;19) L R
(11;0)-(12;0) L R
(11;1)-(12;1) L R
(11;2)-(12;2) L R
(11;3)-(12;3) L R
(11;4)-(12;4) L R
(11;5)-(12;5) L R
(11;6)-(12;6) L R
(11;7)-(12;7) L R
(11;8)-(12;8) L R
(11;9)-(12;9) L R
(11;10)-(12;10) L R
(11;11)-(12;11) L R
(11;12)-(12;12) L R
(11;13)-(12;13) L R
(11;14)-(12;14) L R
(11;15)-(12;15) L R
(11;16)-(12;16) L R
(11;17)-(12;17) L R
(11;18)-(12;18) L R
(11;19)-(12;19) L R
(12;0)-(13;0) L R
(12;1)-(13;1) L R
(12;2)-(13;2) L R
(12;3)-(13;3) L R
(12;4)-(13;4) L R
(12;5)-(13;5) L R
(12;6)-(13;6) L R
(12;7)-(13;7) L R
(12;8)-(13;8) L R
(12;9)-(13;9) L R
(12;10)-(13;10) L R
(12;11)-(13;11) L R
(12;12)-(13;12) L R
(12;13)-(13;13) L R
(12;14)-(13;14) L R
(12;15)-(13;15) L R
(12;16)-(13;16) L R
(12;17)-(13;17) L R
(12;18)-(13;18) L R
(12;19)-(13;19) L R
(13;0)-(14;0) L R
(13;1)-(14;1) L R
(13;2)-(14;2) L R
(13;3)-(14;3) L R
(13;4)-(14;4) L R
(13;5)-(14;5) L R
(13;6)-(14;6) L R
(13;7)-(14;7) L R
(13;8)-(14;8) L R
(13;9)-(14;9) L R
(13;10)-(14;10) L R
(13;11)-(14;11) L R
(13;12)-(14;12) L R
(13;13)-(14;13) L R
(13;14)-(14;14) L R
(13;15)-(14;15) L R
(13;16)-(14;16) L R
(13;17)-(14;17) L R
(13;18)-(14;18) L R
(13;19)-(14;19) L R
(14;0)-(15;0) L R
(14;1)-(15;1) L R
(14;2)-(15;2) L R
(14;3)-(15;3) L R
(14;4)-(15;4) L R
(14;5)-(15;5) L R
(14;6)-(15;6) L R
(14;7)-(15;7) L R
(14;8)-(15;8) L R
(14;9)-(15;9) L R
(14;10)-(15;10) L R
(14;11)-(15;11) L R
(14;12)-(15;12) L R
(14;13)-(15;13) L R
(14;14)-(15;14) L R
(14;15)-(15;15) L R
(14;16)-(15;16) L R
(14;17)-(15;17) L R
(14;18)-(15;18) L R
(14;19)-(15;19) L R
(15;0)-(16;0) L R
(15;1)-(16;1) L R
(15;2)-(16;2) L R
(15;3)-(16;3) L R
(15;4)-(16;4) L R
(15;5)-(16;5) L R
(15;6)-(16;6) L R
(15;7)-(16;7) L R
(15;8)-(16;8) L R
(15;9)-(16;9) L R
(15;10)-(16;10) L R
(15;11)-(16;11) L R
(15;12)-(16;12) L R
(15;13)-(16;13) L R
(15;14)-(16;14) L R
(15;15)-(16;15) L R
(15;16)-(16;16) L R
(15;17)-(16;17) L R
(15;18)-(16;18) L R
(15;19)-(16;19) L R
(16;0)-(17;0) L R
(16;1)-(17;1) L R
(16;2)-(17;2) L R
(16;3)-(17;3) L R
(16;4)-(17;4) L R
(16;5)-(17;5) L R
(16;6)-(17;6) L R
(16;7)-(17;7) L R
(16;8)-(17;8) L R
(16;9)-(17;9) L R
(16;10)-(17;10) L R
(16;11)-(17;11) L R
(16;12)-(17;12) L R
(16;13)-(17;13) L R
(16;14)-(17;14) L R
(16;15)-(17;15) L R
(16;16)-(17;16) L R
(16;17)-(17;17) L R
(16;18)-(17;18) L R
(16;19)-(17;19) L R
(17;0)-(18;0) L R
(17;1)-(18;1) L R
(17;2)-(18;2) L R
(17;3)-(18;3) L R
(17;4)-(18;4) L R
(17;5)-(18;5) L R
(17;6)-(18;6) L R
(17;7)-(18;7) L R
(17;8)-(18;8) L R
(17;9)-(18;9) L R
(17;10)-(18;10) L R
(17;11)-(18;11) L R
(17;12)-(18;12) L R
(17;13)-(18;13) L R
(17;14)-(18;14) L R
(17;15)-(18;15) L R
(17;16)-(18;16) L R
(17;17)-(18;17) L R
(17;18)-(18;18) L R
(17;19)-(18;19) L R
(18;0)-(19;0) L R
(18;1)-(19;1) L R
(18;2)-(19;2) L R
(18;3)-(19;3) L R
(18;4)-(19;4) L R
(18;5)-(19;5) L R
(18;6)-(19;6) L R
(18;7)-(19;7) L R
(18;8)-(19;8) L R
(18;9)-(19;9) L R
(18;10)-(19;10) L R
(18;11)-(19;11) L R
(18;12)-(19;12) L R
(18;13)-(19;13) L R
(18;14)-(19;14) L R
(18;15)-(19;15) L R
(18;16)-(19;16) L R
(18;17)-(19;17) L R
(18;18)-(19;18) L R
(18;19)-(19;19) L R
(19;0)-(20;0) L R
(19;1)-(20;1) L R
(19;2)-(20;2) L R
(19;3)-(20;3) L R
(19;4)-(20;4) L R
(19;5)-(20;5) L R
(19;6)-(20;6) L R
(19;7)-(20;7) L R
(19;8)-(20;8) L R
(19;9)-(20;9) L R
(19;10)-(20;10) L R
(19;11)-(20;11) L R
(19;12)-(20;12) L R
(19;13)-(20;13) L R
(19;14)-(20;14) L R
(19;15)-(20;15) L R
(19;16)-(20;16) L R
(19;17)-(20;17) L R
(19;18)-(20;18) L R
(19;19)-(20;19) L R
(20;0)-(21;0) L R
(20;1)-(21;1) L R
(20;2)-(21;2) L R
(20;3)-(21;3) L R
(20;4)-(21;4) L R
(20;5)-(21;5) L R
(20;6)-(21;6) L R
(20;7)-(21;7) L R
(20;8)-(21;8) L R
(20;9)-(21;9) L R
(20;10)-(21;10) L R
(20;11)-(21;11) L R
(20;12)-(21;12) L R
(20;13)-(21;13) L R
(20;14)-(21;14) L R
(20;15)-(21;15) L R
(20;16)-(21;16) L R
(20;17)-(21;17) L R
(20;18)-(21;18) L R
(20;19)-(21;19) L R
(21;0)-(22;0) L R
(21;1)-(22;1) L R
(21;2)-(22;2) L R
(21;3)-(22;3) L R
(21;4)-(22;4) L R
(21;5)-(22;5) L R
(21;6)-(22;6) L R
(21;7)-(22;7) L R
(21;8)-(22;8) L R
(21;9)-(22;9) L R
(21;10)-(22;10) L R
(21;11)-(22;11) L R
(21;12)-(22;12) L R
(21;13)-(22;13) L R
(21;14)-(22;14) L R
(21;15)-(22;15) L R
(21;16)-(22;16) L R
(21;17)-(22;17) L R
(21;18)-(22;18) L R
(21;19)-(22;19) L R
(22;0)-(23;0) L R
(22;1)-(23;1) L R
(22;2)-(23;2) L R
(22;3)-(23;3) L R
(22;4)-(23;4) L R
(22;5)-(23;5) L R
(22;6)-(23;6) L R
(22;7)-(23;7) L R
(22;8)-(23;8) L R
(22;9)-(23;9) L R
(22;10)-(23;10) L R
(22;11)-(23;11) L R
(22;12)-(23;12) L R
(22;13)-(23;13) L R
(22;14)-(23;14) L R
(22;15)-(23;15) L R
(22;16)-(23;16) L R
(22;17)-(23;17) L R
(22;18)-(23;18) L R
(22;19)-(23;19) L R
(23;0)-(24;0) L R
(23;1)-(24;1) L R
(23;2)-(24;2) L R
(23;3)-(24;3) L R
(23;4)-(24;4) L R
(23;5)-(24;5) L R
(23;6)-(24;6) L R
(23;7)-(24;7) L R
(23;8)-(24;8) L R
(23;9)-(24;9) L R
(23;10)-(24;10) L R
(23;11)-(24;11) L R
(23;12)-(24;12) L R
(23;13)-(24;13) L R
(23;14)-(24;14) L R
(23;15)-(24;15) L R
(23;16)-(24;16) L R
(23;17)-(24;17) L R
(23;18)-(24;18) L R
(23;19)-(24;19) L R
(0;0)-(0;1) U D
(0;1)-(0;2) U D
(0;2)-(0;3) U D
(0;3)-(0;4) U D
(0;4)-(0;5) U D
(0;5)-(0;6) U D
(0;6)-(0;7) U D
(0;7)-(0;8) U D
(0;8)-(0;9) U D
(0;9)-(0;10) U D
(0;10)-(0;11) U D
(0;11)-(0;12) U D
(0;12)-(0;13) U D
(0;13)-(0;14) U D
(0;14)-(0;15) U D
(0;15)-(0;16) U D
(0;16)-(0;17) U D
(0;17)-(0;18) U D
(0;18)-(0;19) U D
(1;0)-(1;1) U D
(1;1)-(1;2) U D
(1;2)-(1;3) U D
(1;3)-(1;4) U D
(1;4)-(1;5) U D
(1;5)-(1;6) U D
(1;6)-(1;7) U D
(1;7)-(1;8) U D
(1;8)-(1;9) U D
(1;9)-(1;10) U D
(1;10)-(1;11) U D
(1;11)-(1;12) U D
(1;12)-(1;13) U D
(1;13)-(1;14) U D
(1;14)-(1;15) U D
(1;15)-(1;16) U D
(1;16)-(1;17) U D
(1;17)-(1;18) U D
(1;18)-(1;19) U D
(2;0)-(2;1) U D
(2;1)-(2;2) U D
(2;2)-(2;3) U D
(2;3)-(2;4) U D
(2;4)-(2;5) U D
(2;5)-(2;6) U D
(2;6)-(2;7) U D
(2;7)-(2;8) U D
(2;8)-(2;9) U D
(2;9)-(2;10) U D
(2;10)-(2;11) U D
(2;11)-(2;12) U D
(2;12)-(2;13) U D
(2;13)-(2;14) U D
(2;14)-(2;15) U D
(2;15)-(2;16) U D
(2;16)-(2;17) U D
(2;17)-(2;18) U D
(2;18)-(2;19) U D
(3;0)-(3;1) U D
(3;1)-(3;2) U D
(3;2)-(3;3) U D
(3;3)-(3;4) U D
(3;4)-(3;5) U D
(3;5)-(3;6) U D
(3;6)-(3;7) U D
(3;7)-(3;8) U D
(3;8)-(3;9) U D
(3;9)-(3;10) U D
(3;10)-(3;11) U D
(3;11)-(3;12) U D
(3;12)-(3;13) U D
(3;13)-(3;14) U D
(3;14)-(3;15) U D
(3;15)-(3;16) U D
(3;16)-(3;17) U D
(3;17)-(3;18) U D
(3;18)-(3;19) U D
(4;0)-(4;1) U D
(4;1)-(4;2) U D
(4;2)-(4;3) U D
(4;3)-(4;4) U D
(4;4)-(4;5) U D
(4;5)-(4;6) U D
(4;6)-(4;7) U D
(4;7)-(4;8) U D
(4;8)-(4;9) U D
(4;9)-(4;10) U D
(4;10)-(4;11) U D
(4;11)-(4;12) U D
(4;12)-(4;13) U D
(4;13)-(4;14) U D
(4;14)-(4;15) U D
(4;15)-(4;16) U D
(4;16)-(4;17) U D
(4;17)-(4;18) U D
(4;18)-(4;19) U D
(5;0)-(5;1) U D
(5;1)-(5;2) U D
(5;2)-(5;3) U D
(5;3)-(5;4) U D
(5;4)-(5;5) U D
(5;5)-(5;6) U D
(5;6)-(5;7) U D
(5;7)-(5;8) U D
(5;8)-(5;9) U D
(5;9)-(5;10) U D
(5;10)-(5;11) U D
(5;11)-(5;12) U D
(5;12)-(5;13) U D
(5;13)-(5;14) U D
(5;14)-(5;15) U D
(5;15)-(5;16) U D
(5;16)-(5;17) U D
(5;17)-(5;18) U D
(5;18)-(5;19) U D
(6;0)-(6;1) U D
(6;1)-(6;2) U D
(6;2)-(6;3) U D
(6;3)-(6;4) U D
(6;4)-(6;5) U D
(6;5)-(6;6) U D
(6;6)-(6;7) U D
(6;7)-(6;8) U D
(6;8)-(6;9) U D
(6;9)-(6;10) U D
(6;10)-(6;11) U D
(6;11)-(6;12) U D
(6;12)-(6;13) U D
(6;13)-(6;14) U D
(6;14)-(6;15) U D
(6;15)-(6;16) U D
(6;16)-(6;17) U D
(6;17)-(6;18) U D
(6;18)-(6;19) U D
(7;0)-(7;1) U D
(7;1)-(7;2) U D
(7;2)-(7;3) U D
(7;3)-(7;4) U D
(7;4)-(7;5) U D
(7;5)-(7;6) U D
(7;6)-(7;7) U D
(7;7)-(7;8) U D
(7;8)-(7;9) U D
(7;9)-(7;10) U D
(7;10)-(7;11) U D
(7;11)-(7;12) U D
(7;12)-(7;13) U D
(7;13)-(7;14) U D
(7;14)-(7;15) U D
(7;15)-(7;16) U D
(7;16)-(7;17) U D
(7;17)-(7;18) U D
(7;18)-(7;19) U D
(8;0)-(8;1) U D
(8;1)-(8;2) U D
(8;2)-(8;3) U D
(8;3)-(8;4) U D
(8;4)-(8;5) U D
(8;5)-(8;6) U D
(8;6)-(8;7) U D
(8;7)-(8;8) U D
(8;8)-(8;9) U D
(8;9)-(8;10) U D
(8;10)-(8;11) U D
(8;11)-(8;12) U D
(8;12)-(8;13) U D
(8;13)-(8;14) U D
(8;14)-(8;15) U D
(8;15)-(8;16) U D
(8;16)-(8;17) U D
(8;17)-(8;18) U D
(8;18)-(8;19) U D
(9;0)-(9;1) U D
(9;1)-(9;2) U D
(9;2)-(9;3) U D
(9;3)-(9;4) U D
(9;4)-(9;5) U D
(9;5)-(9;6) U D
(9;6)-(9;7) U D
(9;7)-(9;8) U D
(9;8)-(9;9) U D
(9;9)-(9;10) U D
(9;10)-(9;11) U D
(9;11)-(9;12) U D
(9;12)-(9;13) U D
(9;13)-(9;14) U D
(9;14)-(9;15) U D
(9;15)-(9;16) U D
(9;16)-(9;17) U D
(9;17)-(9;18) U D
(9;18)-(9;19) U D
(10;0)-(10;1) U D
(10;1)-(10;2) U D
(10;2)-(10;3) U D
(10;3)-(10;4) U D
(10;4)-(10;5) U D
(10;5)-(10;6) U D
(10;6)-(10;7) U D
(10;7)-(10;8) U D
(10;8)-(10;9) U D
(10;9)-(10;10) U D
(10;10)-(10;11) U D
(10;11)-(10;12) U D
(10;12)-(10;13) U D
(10;13)-(10;14) U D
(10;14)-(10;15) U D
(10;15)-(10;16) U D
(10;16)-(10;17) U D
(10;17)-(10;18) U D
(10;18)-(10;19) U D
(11;0)-(11;1) U D
(11;1)-(11;2) U D
(11;2)-(11;3) U D
(11;3)-(11;4) U D
(11;4)-(11;5) U D
(11;5)-(11;6) U D
(11;6)-(11;7) U D
(11;7)-(11;8) U D
(11;8)-(11;9) U D
(11;9)-(11;10) U D
(11;10)-(11;11) U D
(11;11)-(11;12) U D
(11;12)-(11;13) U D
(11;13)-(11;14) U D
(11;14)-(11;15) U D
(11;15)-(11;16) U D
(11;16)-(11;17) U D
(11;17)-(11;18) U D
(11;18)-(11;19) U D
(12;0)-(12;1) U D
(12;1)-(12;2) U D
(12;2)-(12;3) U D
(12;3)-(12;4) U D
(12;4)-(12;5) U D
(12;5)-(12;6) U D
(12;6)-(12;7) U D
(12;7)-(12;8) U D
(12;8)-(12;9) U D
(12;9)-(12;10) U D
(12;10)-(12;11) U D
(12;11)-(12;12) U D
(12;12)-(12;13) U D
(12;13)-(12;14) U D
(12;14)-(12;15) U D
(12;15)-(12;16) U D
(12;16)-(12;17) U D
(12;17)-(12;18) U D
(12;18)-(12;19) U D
(13;0)-(13;1) U D
(13;1)-(13;2) U D
(13;2)-(13;3) U D
(13;3)-(13;4) U D
(13;4)-(13;5) U D
(13;5)-(13;6) U D
(13;6)-(13;7) U D
(13;7)-(13;8) U D
(13;8)-(13;9) U D
(13;9)-(13;10) U D
